X		 Y		 W
5.0049734	-7.839245E-4	9.036864E-5
5.007459	-0.0013993672	1.3541475E-4
5.0099454	-0.0021640556	1.803917E-4
5.0124307	-0.0030779073	2.2529942E-4
5.0149155	-0.004140838	2.7013788E-4
5.0174	-0.0053527653	3.149071E-4
5.019883	-0.0067136046	3.59607E-4
5.0223665	-0.008223271	4.0423757E-4
5.0248485	-0.009881679	4.4879873E-4
5.027329	-0.011688743	4.9329054E-4
5.029809	-0.013644377	5.3771294E-4
5.032287	-0.015748492	5.8206584E-4
5.0347633	-0.018001003	6.263492E-4
5.0372386	-0.02040182	6.705631E-4
5.039711	-0.022950854	7.147074E-4
5.0421815	-0.025648013	7.5878215E-4
5.0446496	-0.028493209	8.0278725E-4
5.047115	-0.03148635	8.467226E-4
5.049577	-0.03462735	8.9058845E-4
5.0520363	-0.0379161	9.3438453E-4
5.054491	-0.04135252	9.781108E-4
5.0569425	-0.04493651	0.0010217674
5.0593896	-0.04866798	0.0010653542
5.061832	-0.05254682	0.0011088711
5.0642695	-0.056572944	0.0011523181
5.0667014	-0.060746245	0.0011956953
5.0691276	-0.06506662	0.0012390026
5.0715475	-0.06953398	0.0012822398
5.073961	-0.074148215	0.0013254071
5.0763674	-0.07890922	0.0013685044
5.078767	-0.083816886	0.0014115317
5.0811586	-0.088871114	0.0014544888
5.0835414	-0.09407178	0.0014973759
5.085916	-0.09941879	0.0015401929
5.088281	-0.10491202	0.0015829398
5.0906363	-0.110551365	0.0016256163
5.092982	-0.116336696	0.0016682227
5.095316	-0.12226791	0.0017107589
5.0976396	-0.12834488	0.0017532249
5.099951	-0.1345675	0.0017956204
5.1022496	-0.14093561	0.0018379457
5.1045356	-0.14744912	0.0018802006
5.1068077	-0.15410788	0.0019223852
5.1090665	-0.16091178	0.0019644992
5.11131	-0.16786066	0.002006543
5.1135383	-0.17495441	0.0020485162
5.1157503	-0.18219288	0.0020904192
5.1179466	-0.18957593	0.0021322514
5.120125	-0.19710341	0.002174013
5.122286	-0.20477518	0.0022157042
5.124428	-0.21259111	0.0022573248
5.1265507	-0.22055103	0.0022988743
5.1286535	-0.22865479	0.0023403536
5.1307354	-0.23690222	0.0023817618
5.132797	-0.24529317	0.0024230997
5.1348352	-0.25382748	0.0024643666
5.1368513	-0.26250497	0.0025055627
5.138844	-0.27132547	0.002546688
5.140812	-0.28028882	0.0025877426
5.1427546	-0.28939483	0.0026287264
5.144672	-0.29864332	0.0026696394
5.146562	-0.30803412	0.0027104812
5.1484246	-0.317567	0.0027512524
5.1502595	-0.32724175	0.0027919523
5.1520643	-0.33705825	0.0028325813
5.15384	-0.34701625	0.0028731392
5.1555843	-0.35711557	0.0029136261
5.157297	-0.36735594	0.002954042
5.1589775	-0.37773716	0.002994387
5.1606245	-0.38825908	0.0030346604
5.162237	-0.3989214	0.003074863
5.1638145	-0.4097239	0.0031149941
5.165356	-0.42066637	0.003155054
5.16686	-0.43174854	0.0031950432
5.168326	-0.4429702	0.0032349608
5.1697536	-0.454331	0.0032748072
5.1711407	-0.46583083	0.003314582
5.1724873	-0.47746933	0.0033542856
5.1737924	-0.48924625	0.003393918
5.1750546	-0.50116134	0.0034334788
5.1762733	-0.51321423	0.003472968
5.177447	-0.5254048	0.0035123862
5.1785746	-0.5377326	0.0035517327
5.179656	-0.5501974	0.0035910078
5.18069	-0.562799	0.0036302113
5.181674	-0.57553685	0.0036693434
5.182609	-0.5884108	0.0037084036
5.183493	-0.60142046	0.0037473924
5.1843257	-0.61456555	0.0037863094
5.1851044	-0.6278457	0.003825155
5.1858296	-0.64126056	0.0038639288
5.1864996	-0.6548098	0.0039026309
5.187114	-0.6684931	0.003941261
5.1876698	-0.68231	0.00397982
5.188168	-0.69626015	0.0040183067
5.1886067	-0.7103432	0.004056722
5.188985	-0.7245587	0.0040950654
5.1893015	-0.7389063	0.0041333362
5.1895547	-0.75338566	0.004171536
5.1897435	-0.76799625	0.0042096637
5.189868	-0.78273773	0.004247719
5.1899257	-0.7976096	0.004285703
5.1899157	-0.8126115	0.0043236143
5.1898375	-0.8277429	0.0043614544
5.1896896	-0.8430034	0.004399222
5.1894703	-0.8583925	0.004436917
5.1891785	-0.87390965	0.004474541
5.1888137	-0.88955456	0.0045120926
5.1883745	-0.90532666	0.004549572
5.1878595	-0.92122537	0.004586979
5.187268	-0.9372502	0.0046243137
5.1865973	-0.95340073	0.0046615764
5.1858473	-0.9696763	0.004698767
5.185017	-0.9860765	0.004735885
5.1841044	-1.0026007	0.0047729313
5.1831093	-1.0192482	0.0048099053
5.1820292	-1.0360187	0.004846807
5.1808634	-1.0529115	0.004883636
5.179611	-1.069926	0.0049203928
5.1782703	-1.0870616	0.0049570776
5.17684	-1.1043178	0.0049936892
5.175319	-1.1216938	0.005030229
5.1737065	-1.1391891	0.005066696
5.172001	-1.156803	0.0051030912
5.1702	-1.1745349	0.0051394133
5.1683035	-1.192384	0.0051756636
5.1663103	-1.2103497	0.005211841
5.164218	-1.2284312	0.0052479454
5.1620264	-1.2466282	0.0052839783
5.159734	-1.2649394	0.005319938
5.157339	-1.2833647	0.005355825
5.1548405	-1.3019028	0.0053916397
5.152237	-1.3205533	0.0054273815
5.1495275	-1.3393154	0.0054630507
5.14671	-1.3581883	0.005498647
5.143784	-1.3771712	0.005534171
5.1407475	-1.3962632	0.0055696224
5.1375995	-1.4154638	0.005605001
5.1343384	-1.4347718	0.005640307
5.130964	-1.4541866	0.0056755403
5.127473	-1.4737072	0.005710701
5.1238656	-1.4933329	0.005745788
5.1201406	-1.5130627	0.005780803
5.1162953	-1.5328958	0.0058157453
5.11233	-1.5528314	0.005850615
5.1082416	-1.5728685	0.005885411
5.10403	-1.593006	0.005920135
5.0996943	-1.6132432	0.0059547853
5.0952315	-1.6335791	0.0059893634
5.090642	-1.6540128	0.006023868
5.0859227	-1.674543	0.0060583004
5.0810738	-1.6951691	0.006092659
5.0760937	-1.7158899	0.006126946
5.07098	-1.7367045	0.006161159
5.065733	-1.7576118	0.0061953
5.0603495	-1.7786107	0.006229367
5.0548296	-1.7997003	0.0062633613
5.049172	-1.8208792	0.0062972833
5.043374	-1.8421466	0.006331132
5.037436	-1.8635013	0.006364907
5.031356	-1.8849423	0.0063986103
5.025132	-1.9064684	0.00643224
5.0187635	-1.9280784	0.0064657964
5.012249	-1.9497713	0.0064992798
5.005587	-1.9715456	0.00653269
4.9987764	-1.9934005	0.006566028
4.9918156	-2.0153344	0.0065992926
4.9847035	-2.0373464	0.006632484
4.977439	-2.0594351	0.0066656023
4.9700203	-2.0815995	0.0066986475
4.962446	-2.1038382	0.0067316196
4.9547157	-2.1261497	0.0067645195
4.9468274	-2.1485326	0.006797346
4.9387803	-2.1709864	0.006830099
4.930573	-2.1935089	0.006862779
4.9222035	-2.2160993	0.006895386
4.913671	-2.2387562	0.00692792
4.904975	-2.2614777	0.006960381
4.8961134	-2.284263	0.0069927685
4.8870854	-2.3071103	0.007025084
4.877889	-2.3300185	0.007057326
4.8685236	-2.352986	0.0070894947
4.8589883	-2.3760116	0.0071215904
4.8492813	-2.3990936	0.007153613
4.8394017	-2.4222305	0.0071855625
4.829348	-2.4454212	0.007217439
4.8191195	-2.4686637	0.007249243
4.808714	-2.4919567	0.0072809737
4.7981315	-2.5152986	0.0073126312
4.7873697	-2.538688	0.0073442156
4.7764287	-2.562123	0.007375727
4.765306	-2.5856023	0.007407166
4.7540016	-2.6091242	0.0074385316
4.742514	-2.632687	0.007469824
4.7308416	-2.6562893	0.0075010443
4.718984	-2.6799295	0.007532191
4.7069397	-2.7036057	0.0075632646
4.694708	-2.7273161	0.007594266
4.682287	-2.7510595	0.007625194
4.6696763	-2.7748337	0.0076560494
4.6568747	-2.7986372	0.0076868315
4.643881	-2.822468	0.0077175414
4.630694	-2.846325	0.0077481777
4.617313	-2.8702059	0.007778742
4.603737	-2.894109	0.0078092325
4.589965	-2.9180326	0.007839651
4.5759954	-2.9419749	0.007869996
4.561828	-2.965934	0.007900269
4.547462	-2.9899082	0.007930469
4.5328956	-3.0138953	0.007960596
4.5181284	-3.0378935	0.007990651
4.503159	-3.061901	0.008020633
4.487987	-3.0859163	0.008050542
4.4726114	-3.1099372	0.008080379
4.4570312	-3.1339614	0.008110143
4.4412456	-3.1579874	0.008139835
4.4252534	-3.1820128	0.008169454
4.4090543	-3.2060363	0.008199
4.3926473	-3.2300553	0.008228473
4.3760314	-3.254068	0.008257876
4.3592057	-3.2780724	0.008287205
4.34217	-3.3020666	0.008316462
4.3249226	-3.3260481	0.008345646
4.3074636	-3.3500154	0.008374759
4.289792	-3.373966	0.008403799
4.2719073	-3.397898	0.0084327655
4.2538085	-3.4218092	0.008461662
4.235495	-3.4456978	0.008490484
4.216966	-3.4695613	0.008519236
4.198221	-3.4933977	0.008547914
4.17926	-3.517205	0.008576522
4.1600814	-3.5409808	0.0086050555
4.140685	-3.564723	0.008633519
4.1210704	-3.5884295	0.00866191
